,date,temp_C,precip_mm,wind_avg_ms,sun_hours,humidity_pct,visibility_min_m,visibility_max_m
25142,2019-11-02,12.8,3.3,8.5,3.5,81.0,3700.0,32000.0
25143,2019-11-03,10.1,4.6,3.8,2.0,92.0,400.0,25000.0
25144,2019-11-04,10.3,0.1,4.0,2.0,92.0,3600.0,25000.0
25145,2019-11-05,9.6,3.6,2.5,0.5,92.0,6000.0,17000.0
25146,2019-11-06,8.4,0.7,2.1,2.8,82.0,13000.0,47000.0
25147,2019-11-07,7.6,8.7,5.1,0.0,91.0,2400.0,20000.0
25148,2019-11-08,5.6,-0.1,3.8,8.0,89.0,5500.0,25000.0
25149,2019-11-09,6.6,11.2,6.4,1.3,86.0,3900.0,25000.0
25150,2019-11-10,3.2,0.0,2.4,8.1,89.0,2000.0,25000.0
25151,2019-11-11,5.5,13.6,6.3,0.0,90.0,6000.0,25000.0
25152,2019-11-12,5.2,22.7,8.0,1.0,88.0,5500.0,20000.0
25153,2019-11-13,6.2,10.0,4.1,0.8,90.0,9000.0,25000.0
25154,2019-11-14,5.6,-0.1,4.4,0.6,86.0,9000.0,25000.0
25155,2019-11-15,4.5,0.0,4.9,0.0,86.0,5500.0,16000.0
25156,2019-11-16,4.4,0.0,3.0,0.5,89.0,4300.0,20000.0
25157,2019-11-17,4.7,0.0,2.6,6.1,86.0,7000.0,25000.0
25158,2019-11-18,6.6,5.1,3.9,0.0,89.0,4700.0,25000.0
25159,2019-11-19,4.8,4.0,2.6,1.9,89.0,8000.0,25000.0
25160,2019-11-20,2.1,0.0,2.5,7.4,91.0,800.0,25000.0
25161,2019-11-21,2.9,0.0,4.3,1.5,88.0,4600.0,12000.0
25162,2019-11-22,6.6,0.1,5.3,4.7,86.0,8000.0,25000.0
25163,2019-11-23,5.9,0.0,4.8,0.3,85.0,7000.0,21000.0
25164,2019-11-24,6.2,0.0,2.0,5.3,94.0,2800.0,14000.0
25165,2019-11-25,7.4,0.0,3.8,2.4,93.0,200.0,20000.0
25166,2019-11-26,9.8,2.5,5.6,0.0,93.0,4100.0,20000.0
25167,2019-11-27,10.3,8.0,6.9,0.2,90.0,6000.0,20000.0
25168,2019-11-28,9.5,15.6,7.2,0.2,88.0,5500.0,26000.0
25169,2019-11-29,5.5,0.9,3.3,3.4,78.0,14000.0,32000.0
25170,2019-11-30,3.5,0.4,1.5,4.9,87.0,5000.0,32000.0
25171,2019-12-01,1.8,0.1,1.8,4.5,93.0,200.0,25000.0
25172,2019-12-02,5.6,3.5,3.0,4.1,90.0,5500.0,25000.0
25173,2019-12-03,5.4,0.0,4.0,4.6,90.0,4100.0,25000.0
25174,2019-12-04,2.8,0.0,2.5,7.0,90.0,3600.0,17000.0
25175,2019-12-05,2.2,0.4,5.2,2.0,96.0,200.0,6000.0
25176,2019-12-06,7.3,12.5,9.8,0.0,92.0,3100.0,18000.0
25177,2019-12-07,9.5,-0.1,7.2,0.0,83.0,18000.0,25000.0
25178,2019-12-08,9.3,5.6,10.4,2.4,80.0,4200.0,25000.0
25179,2019-12-09,6.5,10.1,6.3,0.7,80.0,7000.0,21000.0
25180,2019-12-10,5.0,0.1,7.2,5.0,81.0,11000.0,25000.0
25181,2019-12-11,6.2,2.7,5.0,2.5,92.0,5500.0,18000.0
25182,2019-12-12,4.1,2.1,7.1,6.0,88.0,12000.0,25000.0
25183,2019-12-13,5.4,3.0,5.8,0.0,88.0,6000.0,25000.0
25184,2019-12-14,6.2,7.4,8.3,1.0,78.0,6000.0,29000.0
25185,2019-12-15,7.0,2.1,9.0,2.6,79.0,10000.0,25000.0
25186,2019-12-16,6.7,3.5,4.5,0.0,93.0,3400.0,20000.0
25187,2019-12-17,9.1,1.1,4.8,0.5,89.0,2100.0,25000.0
25188,2019-12-18,6.6,0.2,4.5,6.0,90.0,5500.0,20000.0
25189,2019-12-19,10.8,0.7,7.2,3.0,82.0,15000.0,25000.0
25190,2019-12-20,10.2,1.0,7.9,0.3,80.0,7000.0,25000.0
25191,2019-12-21,7.0,0.3,6.6,0.0,88.0,10000.0,25000.0
25192,2019-12-22,8.0,4.4,5.9,0.0,92.0,4900.0,20000.0
25193,2019-12-23,8.4,0.5,6.2,2.2,84.0,9000.0,20000.0
25194,2019-12-24,8.2,8.8,6.7,0.2,91.0,5500.0,15000.0
25195,2019-12-25,7.6,1.6,3.9,3.5,88.0,4800.0,20000.0
25196,2019-12-26,5.7,0.7,3.9,0.0,91.0,3500.0,19000.0
25197,2019-12-27,3.8,0.1,4.0,6.6,85.0,2100.0,32000.0
25198,2019-12-28,0.7,0.0,2.5,3.1,93.0,4000.0,10000.0
25199,2019-12-29,1.7,0.0,3.7,2.0,85.0,4400.0,25000.0
25200,2019-12-30,4.5,0.0,4.8,5.5,75.0,8000.0,32000.0
25201,2019-12-31,5.2,0.0,2.3,5.3,92.0,100.0,17000.0
25202,2020-01-01,1.9,0.0,3.8,0.0,96.0,300.0,4700.0
25203,2020-01-02,4.2,0.0,5.6,0.0,95.0,600.0,14000.0
25204,2020-01-03,7.6,2.6,6.9,0.0,88.0,2800.0,20000.0
25205,2020-01-04,7.3,0.8,6.2,0.3,88.0,3200.0,15000.0
25206,2020-01-05,7.0,-0.1,4.7,0.0,90.0,8000.0,20000.0
25207,2020-01-06,6.0,0.7,5.7,3.2,85.0,5500.0,25000.0
25208,2020-01-07,6.8,0.1,6.3,3.1,92.0,3700.0,15000.0
25209,2020-01-08,10.4,1.5,6.1,0.7,94.0,1800.0,18000.0
25210,2020-01-09,11.2,4.6,7.3,0.0,94.0,1600.0,20000.0
25211,2020-01-10,6.5,0.1,4.6,2.9,87.0,5500.0,25000.0
25212,2020-01-11,6.5,0.0,7.3,0.4,80.0,20000.0,25000.0
25213,2020-01-12,7.8,1.2,7.9,0.3,85.0,6000.0,25000.0
25214,2020-01-13,7.3,0.2,7.0,3.9,89.0,5500.0,25000.0
25215,2020-01-14,10.5,5.8,11.0,0.0,85.0,6000.0,25000.0
25216,2020-01-15,9.2,3.2,9.2,0.2,80.0,10000.0,32000.0
25217,2020-01-16,7.3,0.0,6.4,7.0,87.0,6000.0,25000.0
25218,2020-01-17,8.3,0.7,7.2,1.0,82.0,9000.0,25000.0
25219,2020-01-18,5.0,4.6,4.9,4.6,84.0,14000.0,24000.0
25220,2020-01-19,4.5,0.1,3.2,5.9,84.0,8000.0,20000.0
25221,2020-01-20,4.0,0.0,2.5,0.4,90.0,200.0,25000.0
25222,2020-01-21,2.3,0.0,3.4,0.9,98.0,200.0,5500.0
25223,2020-01-22,5.7,0.7,1.5,0.0,97.0,300.0,3200.0
25224,2020-01-23,5.5,0.0,1.8,0.4,91.0,200.0,25000.0
25225,2020-01-24,3.3,0.0,3.6,0.0,90.0,2200.0,6000.0
25226,2020-01-25,2.6,0.0,4.3,0.0,92.0,800.0,7000.0
25227,2020-01-26,5.4,1.9,5.3,2.5,91.0,400.0,12000.0
25228,2020-01-27,8.0,9.0,6.2,0.0,91.0,4300.0,20000.0
25229,2020-01-28,5.7,7.4,8.9,2.1,80.0,5500.0,32000.0
25230,2020-01-29,6.3,0.8,8.5,0.8,77.0,13000.0,25000.0
25231,2020-01-30,8.8,0.7,8.5,1.9,88.0,1900.0,21000.0
25232,2020-01-31,10.4,0.2,9.0,0.3,89.0,2900.0,20000.0
25233,2020-02-01,10.4,1.5,10.0,3.6,80.0,3400.0,20000.0
25234,2020-02-02,8.8,6.2,7.0,0.0,88.0,3200.0,20000.0
25235,2020-02-03,9.0,0.3,8.2,3.1,81.0,7000.0,25000.0
25236,2020-02-04,5.4,2.7,7.4,2.4,84.0,4400.0,25000.0
25237,2020-02-05,4.8,0.0,2.6,5.6,82.0,14000.0,25000.0
25238,2020-02-06,5.3,0.0,2.6,5.4,86.0,6000.0,19000.0
25239,2020-02-07,4.3,0.0,4.6,8.2,78.0,5500.0,24000.0
25240,2020-02-08,6.7,0.7,5.2,0.2,86.0,3100.0,25000.0
25241,2020-02-09,9.5,10.7,14.5,0.0,82.0,4300.0,25000.0
25242,2020-02-10,7.6,3.0,13.2,2.6,72.0,8000.0,25000.0
25243,2020-02-11,6.2,0.5,14.3,3.1,60.0,16000.0,32000.0
25244,2020-02-12,5.3,0.1,9.6,3.4,68.0,16000.0,32000.0
25245,2020-02-13,5.7,10.6,6.3,0.9,88.0,5500.0,20000.0
25246,2020-02-14,7.3,-0.1,5.5,2.1,80.0,9000.0,32000.0
25247,2020-02-15,10.3,0.1,10.1,0.9,80.0,9000.0,25000.0
25248,2020-02-16,11.4,13.0,13.9,0.0,84.0,2900.0,25000.0
25249,2020-02-17,8.0,3.2,10.8,5.3,76.0,9000.0,25000.0
25250,2020-02-18,7.7,5.0,9.9,5.7,74.0,7000.0,27000.0
25251,2020-02-19,6.4,1.1,8.2,3.8,78.0,10000.0,23000.0
25252,2020-02-20,7.9,9.0,9.6,0.1,83.0,2900.0,25000.0
25253,2020-02-21,7.7,0.0,10.0,3.0,75.0,13000.0,24000.0
25254,2020-02-22,9.4,2.4,12.3,1.1,81.0,8000.0,25000.0
25255,2020-02-23,8.3,26.1,10.1,0.7,85.0,2600.0,25000.0
25256,2020-02-24,7.6,10.6,9.2,0.0,87.0,3200.0,25000.0
25257,2020-02-25,6.3,4.7,7.8,6.6,75.0,1600.0,32000.0
25258,2020-02-26,4.0,8.6,4.9,3.2,85.0,2800.0,25000.0
25259,2020-02-27,3.1,4.6,4.6,0.9,87.0,9000.0,25000.0
25260,2020-02-28,4.9,12.0,7.1,1.2,84.0,5500.0,32000.0
25261,2020-02-29,8.4,1.6,10.9,3.7,77.0,9000.0,37000.0
25262,2020-03-01,6.1,0.1,9.6,5.7,78.0,7000.0,32000.0
25263,2020-03-02,5.0,5.4,4.5,0.0,91.0,4600.0,20000.0
25264,2020-03-03,4.5,1.4,4.8,7.5,84.0,14000.0,32000.0
25265,2020-03-04,6.4,0.9,3.8,8.4,80.0,4000.0,32000.0
25266,2020-03-05,5.8,7.4,5.5,0.0,88.0,9000.0,25000.0
25267,2020-03-06,6.4,2.7,5.0,3.1,82.0,7000.0,25000.0
25268,2020-03-07,6.8,-0.1,5.6,7.3,76.0,15000.0,42000.0
25269,2020-03-08,8.8,10.9,8.2,0.8,85.0,5500.0,24000.0
25270,2020-03-09,7.8,2.2,6.7,5.4,82.0,10000.0,25000.0
25271,2020-03-10,10.5,11.1,11.0,0.0,91.0,3600.0,17000.0
25272,2020-03-11,10.8,3.5,7.7,5.9,84.0,4600.0,32000.0
25273,2020-03-12,8.6,0.2,12.2,9.2,66.0,12000.0,37000.0
25274,2020-03-13,6.8,1.4,7.0,2.8,79.0,7000.0,25000.0
25275,2020-03-14,7.0,0.2,5.5,5.5,83.0,1000.0,42000.0
25276,2020-03-15,9.4,-0.1,6.5,0.3,80.0,10000.0,25000.0
25277,2020-03-16,7.1,0.0,2.7,6.7,85.0,4800.0,28000.0
25278,2020-03-17,8.3,0.0,5.8,7.0,71.0,6000.0,47000.0
25279,2020-03-18,9.8,0.0,6.1,1.5,77.0,6000.0,47000.0
25280,2020-03-19,8.2,-0.1,4.1,0.6,86.0,300.0,25000.0
25281,2020-03-20,6.9,0.0,6.2,1.1,77.0,17000.0,32000.0
25282,2020-03-21,5.3,0.0,7.8,11.1,60.0,20000.0,47000.0
25283,2020-03-22,5.0,0.0,6.6,11.1,51.0,32000.0,47000.0
25284,2020-03-23,4.8,0.0,5.8,11.3,45.0,32000.0,47000.0
25285,2020-03-24,5.8,0.0,5.0,11.5,42.0,32000.0,47000.0
25286,2020-03-25,6.3,0.0,4.6,11.5,42.0,28000.0,47000.0
25287,2020-03-26,6.6,0.0,5.3,11.5,46.0,21000.0,47000.0
25288,2020-03-27,8.2,0.0,6.6,11.7,61.0,13000.0,25000.0
25289,2020-03-28,7.3,-0.1,7.3,10.8,69.0,10000.0,24000.0
25290,2020-03-29,4.5,0.1,8.3,11.6,54.0,14000.0,47000.0
25291,2020-03-30,4.3,1.2,3.5,4.7,78.0,12000.0,32000.0
25292,2020-03-31,4.5,0.0,4.1,11.9,63.0,20000.0,47000.0
25293,2020-04-01,4.1,0.0,2.4,2.5,77.0,15000.0,47000.0
25294,2020-04-02,7.9,-0.1,6.1,5.0,75.0,13000.0,37000.0
25295,2020-04-03,6.4,1.9,3.6,3.4,76.0,10000.0,37000.0
25296,2020-04-04,8.9,0.0,4.0,10.8,55.0,20000.0,47000.0
25297,2020-04-05,13.4,0.0,6.2,12.3,45.0,21000.0,47000.0
25298,2020-04-06,13.1,-0.1,5.7,8.7,63.0,7000.0,42000.0
25299,2020-04-07,12.3,0.0,3.0,12.1,68.0,400.0,42000.0
25300,2020-04-08,14.8,0.0,2.2,11.3,65.0,9000.0,25000.0
25301,2020-04-09,13.1,0.0,2.8,10.7,68.0,7000.0,28000.0
25302,2020-04-10,10.7,0.0,3.9,12.7,61.0,16000.0,47000.0
25303,2020-04-11,13.1,0.0,2.3,12.7,51.0,25000.0,47000.0
25304,2020-04-12,13.7,0.0,3.0,7.8,63.0,7000.0,32000.0
25305,2020-04-13,7.5,-0.1,6.9,5.4,57.0,16000.0,37000.0
25306,2020-04-14,6.3,0.0,3.2,2.5,65.0,25000.0,47000.0
25307,2020-04-15,8.4,0.0,2.0,11.4,69.0,12000.0,29000.0
25308,2020-04-16,12.6,0.0,4.5,12.6,64.0,7000.0,32000.0
25309,2020-04-17,10.1,0.0,6.4,12.9,66.0,17000.0,32000.0
25310,2020-04-18,11.4,0.5,3.7,1.7,72.0,15000.0,32000.0
25311,2020-04-19,12.2,0.0,6.8,13.2,46.0,32000.0,47000.0
25312,2020-04-20,12.7,0.0,8.2,13.2,41.0,23000.0,47000.0
25313,2020-04-21,13.8,0.0,8.2,13.2,43.0,23000.0,47000.0
25314,2020-04-22,15.2,0.0,6.5,13.3,44.0,24000.0,47000.0
25315,2020-04-23,15.6,0.0,3.0,13.3,51.0,18000.0,47000.0
25316,2020-04-24,12.2,0.0,3.9,11.3,65.0,9000.0,47000.0
25317,2020-04-25,9.1,0.0,3.3,5.0,66.0,20000.0,42000.0
25318,2020-04-26,9.4,0.0,1.4,10.0,73.0,12000.0,37000.0
25319,2020-04-27,12.2,0.0,3.3,10.1,70.0,4500.0,32000.0
25320,2020-04-28,9.1,2.9,4.8,0.0,87.0,4500.0,20000.0
25321,2020-04-29,10.9,3.7,3.9,2.8,84.0,4300.0,32000.0
25322,2020-04-30,11.2,3.2,6.6,7.2,72.0,15000.0,47000.0
25323,2020-05-01,10.5,5.7,7.0,4.9,80.0,8000.0,32000.0
25324,2020-05-02,10.5,1.4,5.6,7.8,79.0,7000.0,29000.0
25325,2020-05-03,11.5,0.6,2.3,5.1,76.0,1600.0,42000.0
25326,2020-05-04,10.8,-0.1,4.9,11.3,70.0,13000.0,42000.0
25327,2020-05-05,9.3,0.0,4.6,13.7,64.0,20000.0,42000.0
25328,2020-05-06,11.0,0.0,3.1,14.2,63.0,20000.0,47000.0
25329,2020-05-07,12.4,0.0,1.4,14.1,66.0,9000.0,29000.0
25330,2020-05-08,15.4,0.0,1.8,11.7,62.0,5500.0,37000.0
25331,2020-05-09,17.6,0.0,3.6,13.3,60.0,2500.0,37000.0
25332,2020-05-10,12.8,-0.1,6.2,3.6,70.0,11000.0,37000.0
25333,2020-05-11,8.4,-0.1,7.5,10.6,53.0,24000.0,47000.0
25334,2020-05-12,7.8,0.2,3.9,8.0,67.0,20000.0,47000.0
25335,2020-05-13,7.8,0.2,4.8,6.8,63.0,20000.0,47000.0
25336,2020-05-14,7.4,0.0,3.9,7.6,61.0,20000.0,47000.0
25337,2020-05-15,9.0,0.0,2.8,11.7,68.0,20000.0,47000.0
25338,2020-05-16,10.4,0.0,4.5,6.9,73.0,15000.0,37000.0
25339,2020-05-17,13.0,0.0,4.3,13.6,63.0,9000.0,47000.0
25340,2020-05-18,14.2,0.0,4.5,11.9,70.0,11000.0,42000.0
25341,2020-05-19,15.5,0.0,3.5,11.7,75.0,9000.0,37000.0
25342,2020-05-20,17.0,0.0,2.7,12.8,69.0,4600.0,47000.0
25343,2020-05-21,19.5,-0.1,2.5,14.1,62.0,15000.0,47000.0
25344,2020-05-22,18.6,-0.1,7.6,4.8,58.0,11000.0,42000.0
25345,2020-05-23,14.9,0.0,9.1,11.0,65.0,9000.0,22000.0
25346,2020-05-24,13.6,2.4,6.6,1.9,79.0,3800.0,25000.0
25347,2020-05-25,15.2,0.0,3.6,14.0,74.0,14000.0,32000.0
25348,2020-05-26,16.2,0.0,2.6,14.0,70.0,10000.0,32000.0
25349,2020-05-27,15.5,0.0,4.5,14.1,66.0,12000.0,47000.0
25350,2020-05-28,14.7,0.0,5.4,14.2,60.0,25000.0,47000.0
25351,2020-05-29,15.0,0.0,4.8,15.2,63.0,20000.0,32000.0
25352,2020-05-30,17.9,0.0,5.1,15.2,52.0,25000.0,47000.0
25353,2020-05-31,17.3,0.0,5.9,15.2,55.0,25000.0,47000.0
25354,2020-06-01,18.4,0.0,4.1,11.5,56.0,20000.0,47000.0
25355,2020-06-02,19.1,0.0,3.0,13.4,63.0,8000.0,47000.0
25356,2020-06-03,16.4,0.0,4.8,9.9,74.0,8000.0,37000.0
25357,2020-06-04,12.3,2.0,5.6,1.1,80.0,6000.0,29000.0
25358,2020-06-05,10.5,7.6,6.0,3.7,75.0,12000.0,47000.0
25359,2020-06-06,11.5,17.5,8.4,7.6,69.0,8000.0,37000.0
25360,2020-06-07,12.5,3.5,5.8,4.1,80.0,10000.0,32000.0
25361,2020-06-08,13.7,0.1,4.4,6.3,75.0,15000.0,42000.0
25362,2020-06-09,12.4,0.0,2.9,4.7,66.0,20000.0,47000.0
25363,2020-06-10,14.5,0.0,2.8,2.7,72.0,14000.0,37000.0
25364,2020-06-11,15.9,5.0,4.1,3.9,83.0,10000.0,32000.0
25365,2020-06-12,19.4,11.1,4.5,8.1,74.0,2200.0,42000.0
25366,2020-06-13,20.1,2.1,2.7,11.9,75.0,4200.0,47000.0
25367,2020-06-14,17.9,-0.1,3.0,2.7,85.0,1400.0,25000.0
25368,2020-06-15,18.3,0.0,2.7,5.9,71.0,7000.0,47000.0
25369,2020-06-16,18.1,4.4,1.8,0.2,82.0,4700.0,37000.0
25370,2020-06-17,19.6,0.7,3.9,11.4,73.0,7000.0,42000.0
25371,2020-06-18,17.5,9.9,3.3,2.5,82.0,1500.0,47000.0
25372,2020-06-19,17.4,0.5,4.0,11.6,74.0,200.0,47000.0
25373,2020-06-20,16.9,0.0,3.2,12.4,72.0,15000.0,47000.0
25374,2020-06-21,18.2,0.1,5.2,8.1,69.0,9000.0,47000.0
25375,2020-06-22,17.0,0.0,3.3,15.3,67.0,7000.0,37000.0
25376,2020-06-23,19.9,0.0,2.8,15.5,62.0,20000.0,42000.0
25377,2020-06-24,23.5,0.0,4.4,14.7,54.0,20000.0,47000.0
25378,2020-06-25,24.4,0.0,4.8,15.0,53.0,32000.0,47000.0
25379,2020-06-26,24.3,8.0,4.2,13.0,60.0,11000.0,42000.0
25380,2020-06-27,19.7,6.2,5.1,5.4,80.0,5500.0,32000.0
25381,2020-06-28,17.4,0.8,8.4,11.3,62.0,8000.0,37000.0
25382,2020-06-29,15.9,0.2,8.4,2.9,67.0,8000.0,32000.0
25383,2020-06-30,16.1,10.3,7.1,1.9,82.0,4500.0,32000.0
25384,2020-07-01,17.7,0.6,6.3,6.3,78.0,7000.0,37000.0
25385,2020-07-02,17.5,0.3,6.0,8.1,74.0,14000.0,47000.0
25386,2020-07-03,17.5,0.0,7.8,8.6,68.0,15000.0,37000.0
25387,2020-07-04,16.6,8.7,9.0,0.0,89.0,2400.0,25000.0
25388,2020-07-05,18.0,1.0,10.6,7.5,77.0,2700.0,29000.0
25389,2020-07-06,14.7,1.7,8.1,6.4,71.0,10000.0,32000.0
25390,2020-07-07,14.7,3.4,4.2,5.1,78.0,5500.0,42000.0
25391,2020-07-08,14.4,3.9,2.7,0.0,93.0,4200.0,15000.0
25392,2020-07-09,16.6,16.6,5.7,0.0,94.0,2600.0,15000.0
25393,2020-07-10,14.6,2.7,4.4,6.1,79.0,2800.0,47000.0
25394,2020-07-11,14.7,0.0,3.5,13.2,74.0,15000.0,47000.0
25395,2020-07-12,15.2,0.0,1.9,8.6,70.0,15000.0,47000.0
25396,2020-07-13,17.9,0.0,2.5,13.4,60.0,15000.0,47000.0
25397,2020-07-14,16.1,1.0,3.2,2.2,81.0,5500.0,47000.0
25398,2020-07-15,16.6,0.0,3.2,9.3,69.0,20000.0,47000.0
25399,2020-07-16,16.6,3.2,4.2,2.9,83.0,3500.0,32000.0
25400,2020-07-17,18.2,0.3,2.0,4.8,79.0,9000.0,42000.0
25401,2020-07-18,18.4,0.0,2.9,6.3,81.0,8000.0,27000.0
25402,2020-07-19,17.3,2.1,3.6,5.0,82.0,3100.0,37000.0
25403,2020-07-20,15.4,0.0,4.0,14.3,70.0,15000.0,42000.0
25404,2020-07-21,15.2,0.0,3.3,13.4,67.0,20000.0,47000.0
25405,2020-07-22,15.4,0.0,2.1,10.2,67.0,15000.0,47000.0
25406,2020-07-23,18.4,0.0,4.8,4.1,61.0,20000.0,47000.0
25407,2020-07-24,18.5,-0.1,4.3,5.0,77.0,19000.0,47000.0
25408,2020-07-25,18.1,12.6,5.2,0.8,87.0,4100.0,25000.0
25409,2020-07-26,18.1,2.0,6.1,12.2,74.0,15000.0,47000.0
25410,2020-07-27,18.2,3.3,5.4,2.2,78.0,11000.0,32000.0
25411,2020-07-28,17.6,0.1,7.1,8.3,66.0,10000.0,47000.0
25412,2020-07-29,15.9,0.0,5.3,8.7,68.0,15000.0,47000.0
25413,2020-07-30,18.8,0.0,2.5,12.3,65.0,15000.0,47000.0
25414,2020-07-31,24.4,0.0,4.1,14.5,54.0,20000.0,47000.0
25415,2020-08-01,20.4,0.3,4.4,6.5,77.0,15000.0,32000.0
25416,2020-08-02,17.5,0.0,4.0,9.8,72.0,13000.0,47000.0
25417,2020-08-03,15.6,3.7,2.9,3.6,81.0,11000.0,37000.0
25418,2020-08-04,16.9,0.0,3.0,13.7,63.0,15000.0,47000.0
25419,2020-08-05,20.4,0.0,4.3,13.3,59.0,25000.0,47000.0
25420,2020-08-06,22.5,0.0,2.3,13.8,66.0,20000.0,47000.0
25421,2020-08-07,25.9,0.0,2.1,14.0,53.0,20000.0,47000.0
25422,2020-08-08,26.9,0.0,2.4,9.8,53.0,20000.0,47000.0
25423,2020-08-09,25.8,0.0,4.8,10.0,64.0,13000.0,47000.0
25424,2020-08-10,26.0,0.0,4.0,11.3,61.0,20000.0,47000.0
25425,2020-08-11,26.3,0.0,3.3,11.0,61.0,23000.0,47000.0
25426,2020-08-12,26.6,0.0,2.8,10.7,61.0,19000.0,42000.0
25427,2020-08-13,25.7,0.6,2.3,7.8,66.0,2700.0,37000.0
25428,2020-08-14,22.8,-0.1,3.3,4.6,83.0,1700.0,20000.0
25429,2020-08-15,22.6,2.0,2.5,5.8,80.0,2700.0,29000.0
25430,2020-08-16,22.7,2.9,3.1,6.3,80.0,5500.0,42000.0
25431,2020-08-17,19.3,8.8,2.5,4.6,85.0,300.0,25000.0
25432,2020-08-18,19.1,0.7,4.5,11.1,76.0,5000.0,47000.0
25433,2020-08-19,21.6,0.3,4.8,8.4,70.0,9000.0,47000.0
25434,2020-08-20,23.1,1.2,4.2,4.5,79.0,13000.0,47000.0
25435,2020-08-21,23.4,0.0,7.1,10.8,62.0,18000.0,47000.0
25436,2020-08-22,19.4,3.5,8.2,8.3,73.0,14000.0,29000.0
25437,2020-08-23,17.7,9.6,6.0,4.3,78.0,6000.0,42000.0
25438,2020-08-24,17.2,4.3,5.7,7.0,76.0,6000.0,42000.0
25439,2020-08-25,17.1,3.5,7.8,0.8,83.0,6000.0,32000.0
25440,2020-08-26,16.5,5.5,11.4,1.9,81.0,4800.0,24000.0
25441,2020-08-27,16.0,1.0,3.3,1.5,83.0,9000.0,25000.0
25442,2020-08-28,15.9,22.1,5.6,4.0,84.0,10000.0,42000.0
25443,2020-08-29,15.6,9.3,4.7,7.5,84.0,6000.0,32000.0
25444,2020-08-30,15.6,0.2,5.5,1.2,80.0,500.0,32000.0
25445,2020-08-31,14.9,0.0,3.1,4.9,67.0,11000.0,47000.0
25446,2020-09-01,14.0,0.0,1.8,4.5,77.0,2000.0,47000.0
25447,2020-09-02,14.9,0.0,1.8,10.0,75.0,700.0,47000.0
25448,2020-09-03,16.4,20.2,6.3,0.0,90.0,3000.0,20000.0
25449,2020-09-04,17.5,-0.1,4.6,2.3,78.0,11000.0,32000.0
25450,2020-09-05,14.4,10.5,4.8,5.9,78.0,7000.0,37000.0
25451,2020-09-06,14.2,4.9,3.9,6.5,81.0,13000.0,42000.0
25452,2020-09-07,16.0,-0.1,4.8,9.7,77.0,400.0,42000.0
25453,2020-09-08,17.7,0.8,4.7,0.0,89.0,2000.0,20000.0
25454,2020-09-09,16.7,1.1,4.5,0.8,89.0,2000.0,20000.0
25455,2020-09-10,14.3,0.0,1.2,5.5,77.0,15000.0,42000.0
25456,2020-09-11,14.9,0.0,2.9,9.1,75.0,15000.0,37000.0
25457,2020-09-12,15.5,0.0,5.0,5.3,81.0,7000.0,32000.0
25458,2020-09-13,17.1,0.0,4.4,9.4,82.0,4700.0,37000.0
25459,2020-09-14,19.5,0.0,2.1,11.6,77.0,1500.0,42000.0
25460,2020-09-15,22.1,0.0,1.7,10.9,75.0,5500.0,42000.0
25461,2020-09-16,18.1,0.0,4.7,5.7,79.0,1100.0,42000.0
25462,2020-09-17,14.4,0.0,5.5,9.0,67.0,15000.0,47000.0
25463,2020-09-18,14.7,0.0,5.7,11.4,62.0,25000.0,47000.0
25464,2020-09-19,15.6,0.0,4.7,11.4,64.0,25000.0,47000.0
25465,2020-09-20,15.6,0.0,4.8,11.4,67.0,13000.0,47000.0
25466,2020-09-21,16.1,0.0,2.0,11.4,73.0,4800.0,42000.0
25467,2020-09-22,15.1,0.0,1.6,10.3,75.0,100.0,42000.0
25468,2020-09-23,16.3,24.8,5.2,3.1,86.0,2800.0,32000.0
25469,2020-09-24,13.9,0.8,7.0,4.6,76.0,20000.0,47000.0
25470,2020-09-25,11.0,5.5,6.8,4.6,85.0,5500.0,25000.0
25471,2020-09-26,13.1,7.4,4.4,6.0,80.0,6000.0,42000.0
25472,2020-09-27,14.9,3.8,4.9,1.5,86.0,4000.0,25000.0
25473,2020-09-28,13.9,5.0,2.2,0.0,97.0,400.0,4300.0
25474,2020-09-29,15.5,1.2,2.7,6.8,82.0,2400.0,47000.0
25475,2020-09-30,15.2,0.6,4.0,1.9,90.0,600.0,22000.0
25476,2020-10-01,13.5,4.2,5.3,0.0,90.0,9000.0,20000.0
25477,2020-10-02,13.0,0.2,5.9,1.4,84.0,6000.0,25000.0
25478,2020-10-03,12.6,7.4,4.9,0.0,91.0,6000.0,15000.0
25479,2020-10-04,11.9,1.2,7.8,3.3,80.0,7000.0,47000.0
25480,2020-10-05,12.0,18.9,7.6,1.4,88.0,7000.0,25000.0
25481,2020-10-06,12.9,11.5,5.7,2.2,87.0,6000.0,25000.0
25482,2020-10-07,13.0,2.1,5.6,2.5,79.0,10000.0,32000.0
25483,2020-10-08,13.2,9.5,7.1,0.0,89.0,3400.0,25000.0
25484,2020-10-09,11.3,8.0,4.3,3.3,81.0,8000.0,47000.0
25485,2020-10-10,9.0,9.9,4.8,3.9,82.0,8000.0,42000.0
25486,2020-10-11,9.6,3.0,3.6,3.4,84.0,11000.0,32000.0
25487,2020-10-12,10.3,0.6,3.1,5.0,83.0,9000.0,47000.0
25488,2020-10-13,10.3,-0.1,4.7,5.7,81.0,15000.0,32000.0
25489,2020-10-14,10.1,0.0,4.9,3.2,78.0,16000.0,47000.0
